gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz
1.847,2.504,-0.053,0.018,-0.018,1.017,12.58,-650.00,-745.00,-910.00
2.252,2.366,-0.191,0.017,-0.020,1.022,12.72,-655.00,-745.00,-907.00
2.092,2.443,-0.183,0.019,-0.017,1.021,12.44,-665.00,-755.00,-912.00
2.397,2.405,-0.092,0.020,-0.020,1.020,12.20,-647.00,-760.00,-900.00
2.092,2.412,-0.160,0.016,-0.016,1.019,12.77,-655.00,-760.00,-915.00
2.130,2.397,-0.076,0.022,-0.018,1.020,12.48,-665.00,-750.00,-922.00
2.221,2.206,-0.137,0.019,-0.015,1.018,12.77,-655.00,-757.00,-922.00
2.191,2.290,-0.046,0.020,-0.015,1.025,12.62,-665.00,-752.00,-920.00
2.160,2.473,0.137,0.019,-0.017,1.020,12.58,-660.00,-755.00,-917.00
2.153,2.405,0.076,0.019,-0.018,1.026,12.77,-657.00,-760.00,-910.00
2.031,2.397,-0.046,0.017,-0.017,1.022,12.77,-657.00,-750.00,-920.00
2.092,2.160,-0.176,0.020,-0.017,1.028,12.25,-665.00,-757.00,-930.00
2.214,2.504,-0.137,0.020,-0.017,1.018,12.77,-665.00,-757.00,-915.00
2.084,2.260,-0.107,0.017,-0.015,1.022,12.39,-660.00,-760.00,-907.00
2.229,2.351,-0.168,0.020,-0.019,1.021,12.77,-665.00,-750.00,-910.00
2.191,2.412,-0.206,0.018,-0.019,1.024,12.58,-647.00,-747.00,-907.00
2.214,2.244,-0.015,0.017,-0.019,1.022,12.77,-660.00,-745.00,-927.00
2.229,2.168,-0.076,0.019,-0.017,1.024,12.39,-675.00,-747.00,-920.00
2.160,2.206,-0.084,0.017,-0.021,1.022,12.62,-650.00,-755.00,-915.00
2.260,2.344,-0.130,0.021,-0.019,1.023,12.58,-657.00,-755.00,-920.00
2.290,2.382,0.046,0.018,-0.018,1.015,12.77,-665.00,-755.00,-915.00
2.206,2.122,-0.137,0.021,-0.018,1.021,12.39,-657.00,-757.00,-905.00
2.015,2.305,-0.038,0.018,-0.017,1.019,12.62,-665.00,-757.00,-910.00
2.176,2.290,-0.351,0.020,-0.014,1.023,12.77,-657.00,-765.00,-920.00
2.015,2.412,0.023,0.017,-0.017,1.022,12.25,-665.00,-757.00,-917.00
2.267,2.229,-0.344,0.021,-0.016,1.020,12.44,-667.00,-745.00,-907.00
2.252,2.328,0.031,0.017,-0.018,1.022,12.77,-660.00,-762.00,-915.00
2.191,2.198,-0.031,0.018,-0.017,1.023,12.77,-657.00,-752.00,-910.00
2.115,2.389,-0.031,0.019,-0.015,1.027,12.62,-670.00,-765.00,-912.00
2.229,2.290,-0.168,0.018,-0.021,1.021,12.39,-667.00,-736.00,-907.00
2.244,2.282,-0.084,0.018,-0.017,1.022,12.39,-665.00,-752.00,-907.00
2.145,2.099,0.000,0.019,-0.020,1.018,12.58,-676.00,-757.00,-907.00
1.985,2.153,-0.168,0.022,-0.020,1.021,12.39,-665.00,-762.00,-905.00
2.046,2.718,0.122,0.021,-0.017,1.026,12.62,-650.00,-750.00,-905.00
2.298,2.260,-0.099,0.019,-0.017,1.020,12.39,-662.00,-762.00,-910.00
2.305,2.435,0.053,0.018,-0.021,1.020,12.77,-665.00,-757.00,-927.00
2.107,2.244,-0.099,0.018,-0.019,1.024,12.25,-660.00,-760.00,-922.00
2.015,2.473,0.092,0.019,-0.021,1.019,12.48,-667.00,-747.00,-920.00
2.214,2.359,-0.260,0.022,-0.020,1.018,12.62,-660.00,-762.00,-927.00
2.198,2.511,-0.137,0.021,-0.017,1.023,12.58,-660.00,-755.00,-917.00
2.031,2.344,-0.290,0.019,-0.020,1.025,12.62,-675.00,-770.00,-922.00
2.115,2.313,-0.099,0.017,-0.019,1.025,12.72,-662.00,-747.00,-915.00
2.183,2.443,0.000,0.019,-0.018,1.017,12.58,-665.00,-757.00,-920.00
2.122,2.542,0.038,0.018,-0.016,1.020,12.62,-665.00,-767.00,-905.00
2.122,2.359,-0.069,0.019,-0.019,1.019,12.77,-657.00,-760.00,-910.00
2.176,2.321,-0.008,0.019,-0.016,1.020,12.39,-652.00,-752.00,-917.00
2.160,2.359,-0.183,0.020,-0.023,1.019,12.62,-665.00,-760.00,-912.00
2.145,2.374,0.000,0.016,-0.020,1.021,12.77,-676.00,-767.00,-927.00
2.176,2.397,-0.160,0.018,-0.017,1.025,12.72,-652.00,-750.00,-922.00
2.412,2.321,-0.053,0.018,-0.019,1.021,12.58,-655.00,-755.00,-910.00
2.092,2.420,0.061,0.017,-0.016,1.018,12.48,-665.00,-755.00,-907.00
2.229,2.374,-0.107,0.022,-0.018,1.021,12.39,-667.00,-757.00,-910.00
2.214,2.511,-0.252,0.016,-0.018,1.018,12.39,-662.00,-762.00,-907.00
2.145,2.534,-0.313,0.019,-0.017,1.023,12.77,-662.00,-755.00,-917.00
2.214,2.420,-0.191,0.015,-0.017,1.023,12.25,-655.00,-747.00,-922.00
2.137,2.336,-0.038,0.021,-0.021,1.022,12.58,-660.00,-760.00,-920.00
1.962,2.542,-0.069,0.020,-0.017,1.023,12.58,-665.00,-757.00,-907.00
2.260,2.160,-0.076,0.021,-0.018,1.020,12.25,-662.00,-747.00,-912.00
2.092,2.412,-0.084,0.023,-0.021,1.024,12.58,-665.00,-747.00,-897.00
2.076,2.359,-0.267,0.021,-0.016,1.027,12.58,-665.00,-752.00,-915.00
2.153,2.466,-0.145,0.019,-0.019,1.022,12.77,-657.00,-760.00,-915.00
2.130,2.321,-0.191,0.021,-0.018,1.020,12.62,-652.00,-747.00,-915.00
2.359,2.496,-0.328,0.021,-0.019,1.021,13.00,-667.00,-765.00,-920.00
2.237,2.282,-0.336,0.019,-0.017,1.019,12.62,-665.00,-772.00,-925.00
2.244,2.481,-0.145,0.021,-0.022,1.016,12.25,-675.00,-767.00,-922.00
1.924,2.374,0.191,0.019,-0.021,1.020,12.39,-665.00,-742.00,-907.00
2.221,2.305,0.092,0.016,-0.015,1.014,12.25,-660.00,-745.00,-925.00
2.115,2.229,-0.069,0.018,-0.018,1.026,12.25,-665.00,-757.00,-917.00
2.244,2.389,-0.099,0.022,-0.019,1.024,12.77,-662.00,-755.00,-917.00
1.947,2.183,0.046,0.018,-0.019,1.023,12.58,-670.00,-767.00,-930.00
2.321,2.397,0.046,0.022,-0.018,1.021,12.58,-662.00,-765.00,-917.00
2.191,2.481,0.084,0.019,-0.014,1.023,12.58,-660.00,-755.00,-907.00
2.130,2.374,-0.191,0.024,-0.021,1.014,12.72,-672.00,-745.00,-915.00
2.313,2.573,-0.221,0.018,-0.020,1.021,12.77,-660.00,-755.00,-910.00
2.290,2.435,-0.092,0.020,-0.015,1.022,12.81,-667.00,-765.00,-912.00
2.183,2.588,-0.145,0.024,-0.019,1.021,12.77,-660.00,-770.00,-920.00
2.313,2.328,-0.321,0.017,-0.016,1.021,12.44,-662.00,-752.00,-910.00
2.130,2.389,-0.015,0.021,-0.020,1.019,12.58,-655.00,-767.00,-915.00
2.153,2.550,-0.076,0.020,-0.017,1.024,12.58,-667.00,-765.00,-915.00
2.176,2.321,-0.092,0.021,-0.015,1.021,12.62,-665.00,-752.00,-920.00
1.908,2.099,-0.076,0.018,-0.020,1.019,12.06,-665.00,-767.00,-932.00
1.779,2.427,-0.053,0.017,-0.019,1.024,12.25,-655.00,-760.00,-912.00
2.252,2.351,-0.191,0.019,-0.021,1.022,12.39,-665.00,-767.00,-930.00
1.878,2.466,-0.359,0.016,-0.019,1.020,12.39,-652.00,-765.00,-902.00
2.145,2.359,-0.305,0.020,-0.020,1.021,12.77,-660.00,-747.00,-905.00
2.046,2.397,-0.015,0.019,-0.021,1.022,12.25,-657.00,-772.00,-905.00
1.969,2.176,-0.053,0.018,-0.019,1.025,12.39,-660.00,-765.00,-920.00
1.870,1.992,-0.046,0.020,-0.020,1.016,12.48,-655.00,-755.00,-927.00
2.168,2.252,-0.130,0.017,-0.018,1.019,12.25,-657.00,-757.00,-905.00
2.084,2.305,-0.115,0.020,-0.017,1.018,12.29,-662.00,-760.00,-907.00
2.221,2.313,0.038,0.017,-0.019,1.024,12.77,-655.00,-762.00,-915.00
2.260,2.176,0.168,0.021,-0.018,1.016,12.39,-665.00,-750.00,-912.00
1.969,2.542,0.244,0.020,-0.019,1.019,12.39,-655.00,-762.00,-925.00
2.099,2.420,-0.206,0.020,-0.021,1.022,12.58,-665.00,-757.00,-910.00
2.008,2.260,-0.176,0.019,-0.016,1.020,12.25,-665.00,-762.00,-907.00
2.252,2.359,0.260,0.021,-0.015,1.020,12.62,-665.00,-757.00,-912.00
2.122,2.153,-0.191,0.016,-0.015,1.025,12.48,-655.00,-755.00,-907.00
2.092,2.382,-0.115,0.017,-0.018,1.017,12.62,-681.00,-760.00,-930.00
2.107,2.397,-0.145,0.021,-0.015,1.016,12.06,-655.00,-750.00,-907.00
2.023,2.305,-0.153,0.018,-0.015,1.023,12.44,-667.00,-775.00,-915.00
2.061,2.160,0.084,0.019,-0.018,1.021,12.44,-665.00,-750.00,-900.00
1.962,2.107,0.107,0.017,-0.021,1.027,12.25,-681.00,-770.00,-927.00
2.183,2.107,-0.130,0.023,-0.018,1.019,12.58,-660.00,-765.00,-917.00
2.275,2.191,0.046,0.018,-0.014,1.028,12.48,-670.00,-775.00,-920.00
2.115,2.336,-0.076,0.021,-0.021,1.017,12.62,-665.00,-770.00,-920.00
2.183,2.107,-0.183,0.019,-0.019,1.024,12.81,-665.00,-757.00,-922.00
2.160,2.366,-0.107,0.020,-0.017,1.023,12.62,-672.00,-757.00,-905.00
2.137,2.405,-0.038,0.017,-0.018,1.021,12.39,-655.00,-740.00,-910.00
2.420,2.718,0.023,0.019,-0.019,1.026,12.58,-665.00,-757.00,-927.00
2.008,2.420,-0.008,0.020,-0.020,1.023,12.58,-665.00,-757.00,-912.00
2.069,2.397,0.061,0.021,-0.016,1.018,12.77,-670.00,-760.00,-920.00
2.046,2.420,-0.176,0.021,-0.016,1.020,12.62,-672.00,-755.00,-910.00
2.511,2.229,-0.092,0.022,-0.019,1.022,12.58,-675.00,-765.00,-920.00
2.069,2.168,-0.092,0.017,-0.019,1.020,12.39,-670.00,-747.00,-922.00
1.962,2.275,-0.122,0.018,-0.019,1.023,12.39,-662.00,-755.00,-912.00
2.076,2.450,-0.153,0.021,-0.019,1.021,12.39,-665.00,-755.00,-930.00
2.107,2.122,-0.115,0.018,-0.022,1.019,12.72,-647.00,-747.00,-925.00
2.206,2.771,-0.221,0.018,-0.018,1.021,12.25,-662.00,-760.00,-915.00
2.183,2.321,0.061,0.020,-0.014,1.019,12.58,-665.00,-757.00,-922.00
2.176,2.183,-0.252,0.022,-0.017,1.022,12.25,-672.00,-760.00,-927.00
1.962,2.160,-0.137,0.019,-0.019,1.026,12.58,-665.00,-755.00,-925.00
1.916,2.466,-0.176,0.020,-0.019,1.020,12.58,-676.00,-755.00,-922.00
2.099,2.305,-0.099,0.017,-0.018,1.021,12.58,-665.00,-762.00,-910.00
2.168,2.053,-0.237,0.019,-0.019,1.020,12.25,-667.00,-757.00,-927.00
2.023,2.359,-0.092,0.019,-0.023,1.026,12.44,-660.00,-760.00,-925.00
1.947,2.489,-0.137,0.022,-0.019,1.014,12.58,-662.00,-755.00,-922.00
2.115,2.160,-0.023,0.020,-0.020,1.019,12.25,-665.00,-762.00,-907.00
2.069,2.229,0.061,0.021,-0.020,1.022,12.20,-665.00,-762.00,-920.00
2.313,2.366,-0.092,0.019,-0.016,1.019,12.62,-672.00,-755.00,-915.00
2.115,2.313,0.038,0.020,-0.019,1.021,12.25,-665.00,-752.00,-920.00
2.183,2.366,-0.115,0.020,-0.017,1.022,12.58,-672.00,-772.00,-922.00
2.191,2.206,-0.191,0.020,-0.020,1.021,12.39,-662.00,-775.00,-927.00
2.214,2.305,-0.053,0.020,-0.021,1.020,12.39,-672.00,-760.00,-925.00
1.893,2.481,-0.122,0.018,-0.019,1.018,12.58,-660.00,-757.00,-905.00
2.076,2.008,-0.130,0.018,-0.018,1.023,12.25,-660.00,-755.00,-920.00
2.122,2.290,-0.168,0.016,-0.021,1.019,12.25,-667.00,-757.00,-915.00
2.092,2.321,-0.076,0.021,-0.021,1.024,12.25,-672.00,-752.00,-927.00
2.252,2.466,0.046,0.020,-0.017,1.024,12.72,-675.00,-765.00,-920.00
2.122,2.519,-0.122,0.021,-0.020,1.023,12.62,-667.00,-767.00,-910.00
2.252,2.366,-0.107,0.018,-0.019,1.022,12.58,-662.00,-767.00,-915.00
2.122,2.206,-0.092,0.020,-0.018,1.017,12.25,-660.00,-747.00,-907.00
2.061,2.237,-0.069,0.022,-0.020,1.019,12.62,-657.00,-752.00,-927.00
1.931,2.412,-0.305,0.020,-0.019,1.022,12.20,-667.00,-765.00,-912.00
2.145,2.328,-0.397,0.020,-0.016,1.022,12.48,-660.00,-765.00,-910.00
2.069,2.183,0.008,0.019,-0.015,1.019,12.25,-657.00,-765.00,-917.00
2.275,2.458,0.046,0.020,-0.016,1.021,12.39,-667.00,-757.00,-915.00
2.168,2.206,-0.191,0.017,-0.021,1.015,12.20,-662.00,-757.00,-920.00
2.214,2.176,-0.023,0.022,-0.020,1.016,12.29,-678.00,-765.00,-922.00
2.221,2.206,-0.267,0.017,-0.021,1.017,12.25,-662.00,-757.00,-910.00
2.053,2.298,-0.130,0.017,-0.023,1.020,12.58,-660.00,-755.00,-917.00
2.137,2.366,-0.031,0.022,-0.017,1.018,12.62,-657.00,-762.00,-907.00
2.145,2.290,-0.069,0.020,-0.019,1.019,12.58,-667.00,-772.00,-930.00
2.061,2.351,-0.221,0.022,-0.020,1.024,12.25,-672.00,-760.00,-917.00
2.000,2.214,-0.244,0.018,-0.020,1.021,12.58,-665.00,-757.00,-920.00
2.214,2.260,-0.137,0.017,-0.020,1.021,12.48,-655.00,-742.00,-900.00
2.038,2.137,0.084,0.018,-0.017,1.018,12.58,-662.00,-757.00,-920.00
2.145,2.534,-0.008,0.019,-0.018,1.021,12.58,-660.00,-765.00,-912.00
1.954,2.397,-0.099,0.023,-0.017,1.025,12.62,-662.00,-752.00,-922.00
2.229,2.038,0.023,0.023,-0.021,1.023,12.25,-657.00,-750.00,-905.00
1.901,2.519,0.046,0.021,-0.018,1.023,12.48,-665.00,-757.00,-920.00
2.229,2.435,-0.069,0.020,-0.022,1.019,12.58,-667.00,-765.00,-907.00
2.237,2.267,-0.122,0.021,-0.020,1.024,12.25,-655.00,-757.00,-907.00
2.046,2.336,-0.046,0.019,-0.020,1.024,12.58,-667.00,-752.00,-915.00
1.908,2.359,-0.099,0.023,-0.022,1.019,12.58,-660.00,-747.00,-915.00
2.298,2.313,-0.046,0.019,-0.017,1.023,12.39,-655.00,-755.00,-915.00
2.115,2.206,0.038,0.018,-0.017,1.021,12.25,-665.00,-770.00,-912.00
2.351,2.328,0.038,0.017,-0.016,1.022,12.20,-662.00,-762.00,-917.00
2.282,2.420,-0.122,0.020,-0.018,1.023,12.11,-670.00,-767.00,-907.00
1.992,2.351,0.115,0.021,-0.022,1.022,12.44,-665.00,-772.00,-907.00
2.351,2.336,-0.061,0.021,-0.017,1.021,12.58,-675.00,-770.00,-920.00
2.252,2.153,-0.099,0.019,-0.017,1.023,12.58,-657.00,-755.00,-922.00
2.061,2.382,-0.046,0.021,-0.016,1.024,12.48,-667.00,-747.00,-920.00
2.107,2.282,0.023,0.016,-0.019,1.020,12.39,-662.00,-775.00,-902.00
2.084,2.405,0.061,0.018,-0.019,1.015,12.25,-665.00,-757.00,-912.00
2.420,2.237,0.069,0.017,-0.020,1.021,12.20,-652.00,-767.00,-920.00
2.237,2.252,-0.405,0.015,-0.020,1.018,12.25,-660.00,-752.00,-910.00
2.206,2.382,0.015,0.019,-0.020,1.019,12.25,-670.00,-765.00,-910.00
2.198,2.145,-0.168,0.020,-0.015,1.024,12.58,-665.00,-757.00,-912.00
2.038,2.496,-0.069,0.017,-0.022,1.020,12.58,-655.00,-752.00,-917.00
2.206,2.221,-0.053,0.019,-0.021,1.024,12.25,-670.00,-765.00,-912.00
1.939,2.237,0.015,0.018,-0.018,1.023,12.25,-665.00,-757.00,-915.00
2.092,2.382,-0.099,0.019,-0.021,1.024,12.44,-650.00,-767.00,-915.00
2.176,2.382,-0.076,0.022,-0.018,1.023,12.48,-665.00,-760.00,-907.00
2.153,2.206,-0.229,0.021,-0.020,1.016,12.58,-657.00,-757.00,-920.00
2.206,2.206,-0.244,0.021,-0.020,1.024,12.58,-665.00,-757.00,-922.00
2.099,2.313,-0.015,0.019,-0.017,1.022,12.39,-665.00,-762.00,-922.00
2.168,2.069,-0.252,0.021,-0.020,1.025,12.25,-667.00,-767.00,-920.00
2.153,2.389,-0.015,0.020,-0.022,1.026,12.39,-665.00,-742.00,-907.00
2.092,2.412,0.031,0.024,-0.018,1.021,12.25,-660.00,-742.00,-912.00
2.229,2.031,-0.115,0.018,-0.021,1.019,12.25,-667.00,-755.00,-915.00
2.290,2.252,-0.115,0.016,-0.018,1.026,12.39,-662.00,-765.00,-922.00
2.069,2.351,-0.252,0.018,-0.014,1.019,12.62,-665.00,-755.00,-915.00
2.130,2.397,-0.420,0.020,-0.018,1.021,12.29,-665.00,-762.00,-907.00
2.153,2.237,-0.160,0.018,-0.018,1.020,12.58,-672.00,-762.00,-917.00
2.298,2.260,-0.107,0.021,-0.016,1.025,12.06,-647.00,-765.00,-917.00
2.160,2.290,-0.023,0.016,-0.018,1.017,12.39,-667.00,-757.00,-912.00
2.168,2.305,0.023,0.019,-0.019,1.019,12.25,-660.00,-762.00,-920.00
2.351,2.359,0.046,0.018,-0.018,1.024,12.06,-652.00,-752.00,-912.00
2.023,2.565,-0.053,0.016,-0.015,1.021,12.58,-665.00,-747.00,-912.00
2.221,2.298,-0.031,0.020,-0.023,1.024,12.25,-665.00,-755.00,-917.00
2.275,2.511,0.221,0.020,-0.018,1.022,12.25,-665.00,-752.00,-917.00
2.061,2.298,-0.076,0.020,-0.020,1.021,12.58,-665.00,-772.00,-915.00
2.183,2.374,0.107,0.020,-0.015,1.026,12.58,-662.00,-752.00,-920.00
2.008,2.244,-0.137,0.019,-0.020,1.026,12.44,-662.00,-765.00,-900.00
2.023,2.557,0.244,0.021,-0.018,1.020,12.39,-655.00,-767.00,-925.00
2.229,2.298,-0.046,0.015,-0.019,1.018,12.48,-662.00,-765.00,-922.00
2.122,2.351,-0.015,0.017,-0.019,1.026,12.11,-662.00,-757.00,-907.00
2.015,2.260,-0.244,0.019,-0.016,1.024,12.29,-662.00,-755.00,-915.00
1.969,2.389,-0.137,0.020,-0.017,1.022,12.44,-652.00,-747.00,-927.00
2.130,2.397,-0.099,0.019,-0.017,1.021,12.39,-667.00,-752.00,-907.00
2.099,2.458,-0.214,0.019,-0.017,1.020,12.44,-672.00,-765.00,-922.00
1.969,2.321,0.099,0.021,-0.017,1.019,12.48,-665.00,-755.00,-915.00
2.221,2.252,-0.237,0.020,-0.021,1.021,12.20,-672.00,-767.00,-920.00
2.214,2.084,-0.038,0.020,-0.012,1.028,12.25,-665.00,-765.00,-910.00
1.931,2.252,-0.069,0.018,-0.017,1.017,12.25,-652.00,-752.00,-895.00
2.130,2.359,-0.031,0.021,-0.019,1.024,12.58,-672.00,-760.00,-912.00
2.221,2.412,-0.191,0.020,-0.018,1.021,12.25,-660.00,-755.00,-900.00
2.275,2.237,-0.168,0.021,-0.017,1.021,12.58,-665.00,-760.00,-905.00
2.099,2.145,-0.115,0.017,-0.017,1.024,12.58,-662.00,-760.00,-925.00
2.206,2.519,-0.015,0.020,-0.017,1.019,12.06,-650.00,-750.00,-912.00
1.969,2.496,-0.168,0.017,-0.019,1.021,12.11,-660.00,-760.00,-907.00
2.160,2.198,-0.023,0.018,-0.015,1.022,12.20,-660.00,-742.00,-925.00
1.954,2.260,0.038,0.022,-0.018,1.030,12.58,-662.00,-755.00,-902.00
2.191,2.412,-0.176,0.019,-0.022,1.024,12.25,-660.00,-772.00,-922.00
1.985,2.359,-0.206,0.019,-0.020,1.022,12.48,-670.00,-760.00,-907.00
2.244,2.328,-0.137,0.017,-0.015,1.026,12.25,-660.00,-760.00,-912.00
2.023,2.397,0.008,0.021,-0.018,1.023,12.20,-660.00,-755.00,-910.00
2.229,2.450,-0.168,0.018,-0.017,1.021,11.97,-660.00,-745.00,-917.00
2.053,2.313,-0.053,0.021,-0.021,1.017,12.25,-665.00,-760.00,-920.00
2.069,2.328,-0.023,0.019,-0.017,1.020,12.20,-662.00,-747.00,-915.00
2.267,2.206,-0.061,0.021,-0.019,1.017,12.58,-657.00,-755.00,-925.00
2.275,2.107,-0.069,0.021,-0.018,1.024,12.06,-670.00,-750.00,-927.00
2.168,2.282,-0.046,0.019,-0.017,1.029,12.11,-670.00,-770.00,-910.00
2.053,2.267,0.145,0.017,-0.018,1.023,12.11,-657.00,-752.00,-915.00
1.916,2.450,0.023,0.015,-0.020,1.022,12.58,-675.00,-762.00,-925.00
1.985,2.267,0.130,0.020,-0.021,1.020,12.11,-675.00,-767.00,-922.00
2.267,2.466,0.015,0.021,-0.016,1.023,12.29,-660.00,-767.00,-930.00
2.359,2.496,-0.046,0.023,-0.022,1.018,12.25,-672.00,-750.00,-925.00
2.153,2.382,0.023,0.021,-0.018,1.021,12.77,-676.00,-752.00,-920.00
2.092,2.267,-0.198,0.022,-0.021,1.022,12.25,-665.00,-752.00,-930.00
2.046,2.374,-0.237,0.021,-0.019,1.018,12.44,-676.00,-745.00,-922.00
1.977,2.565,-0.229,0.020,-0.016,1.020,12.25,-665.00,-755.00,-912.00
2.267,1.962,-0.046,0.019,-0.017,1.019,12.25,-660.00,-775.00,-912.00
2.145,2.450,-0.061,0.018,-0.021,1.024,11.97,-665.00,-765.00,-912.00
2.092,2.244,-0.206,0.019,-0.018,1.021,12.11,-665.00,-757.00,-930.00
2.160,2.382,0.092,0.020,-0.019,1.026,12.25,-662.00,-757.00,-910.00
2.107,2.122,0.046,0.020,-0.020,1.022,12.25,-645.00,-757.00,-907.00
2.099,2.511,0.206,0.022,-0.016,1.019,12.44,-667.00,-767.00,-912.00
2.069,2.221,0.298,0.019,-0.019,1.023,12.11,-665.00,-757.00,-925.00
2.023,2.496,-0.168,0.022,-0.021,1.026,12.48,-665.00,-760.00,-907.00
2.145,2.420,-0.298,0.017,-0.019,1.022,12.20,-655.00,-767.00,-907.00
2.221,2.267,-0.244,0.019,-0.018,1.023,12.25,-660.00,-757.00,-920.00
2.160,2.153,-0.168,0.023,-0.018,1.020,12.25,-665.00,-760.00,-910.00
2.122,2.420,-0.183,0.017,-0.017,1.022,11.97,-665.00,-762.00,-917.00
2.191,2.198,-0.115,0.019,-0.020,1.026,12.20,-665.00,-762.00,-925.00
1.947,2.298,-0.038,0.017,-0.020,1.019,12.25,-662.00,-742.00,-915.00
2.145,2.435,-0.107,0.024,-0.019,1.023,12.39,-645.00,-755.00,-917.00
2.076,2.305,-0.206,0.020,-0.017,1.025,12.06,-660.00,-757.00,-905.00
2.229,2.351,0.084,0.022,-0.015,1.021,12.25,-667.00,-747.00,-907.00
1.992,2.359,0.084,0.018,-0.022,1.022,12.29,-660.00,-747.00,-912.00
1.908,2.450,-0.275,0.018,-0.018,1.019,12.25,-665.00,-757.00,-925.00
2.176,2.366,-0.023,0.020,-0.019,1.021,12.25,-662.00,-757.00,-915.00
2.099,2.427,-0.053,0.024,-0.022,1.021,12.48,-672.00,-752.00,-915.00
2.092,2.397,-0.122,0.017,-0.019,1.023,12.58,-670.00,-757.00,-935.00
1.954,2.298,0.191,0.020,-0.017,1.025,12.25,-667.00,-770.00,-925.00
2.290,2.221,-0.275,0.020,-0.020,1.023,12.25,-665.00,-755.00,-907.00
2.107,2.176,-0.229,0.020,-0.021,1.025,12.25,-670.00,-762.00,-910.00
1.931,2.214,-0.191,0.019,-0.018,1.022,12.25,-670.00,-752.00,-920.00
1.985,2.489,-0.015,0.019,-0.016,1.020,12.20,-655.00,-736.00,-910.00
2.099,2.275,0.168,0.019,-0.017,1.023,12.58,-667.00,-765.00,-912.00
2.153,2.359,0.153,0.018,-0.018,1.021,12.58,-675.00,-762.00,-912.00
2.046,2.382,-0.267,0.018,-0.016,1.022,12.25,-662.00,-757.00,-915.00
2.107,2.244,0.000,0.023,-0.020,1.021,12.06,-652.00,-750.00,-932.00
2.359,2.298,-0.130,0.021,-0.020,1.022,12.44,-672.00,-757.00,-917.00
2.092,2.328,-0.015,0.022,-0.017,1.027,12.11,-647.00,-755.00,-915.00
2.130,2.351,-0.351,0.019,-0.017,1.021,12.39,-675.00,-760.00,-915.00
2.076,2.405,-0.015,0.023,-0.021,1.019,12.25,-660.00,-765.00,-912.00
2.298,2.260,0.046,0.019,-0.020,1.019,12.25,-667.00,-752.00,-917.00
2.015,2.420,-0.008,0.022,-0.021,1.021,12.48,-650.00,-752.00,-915.00
2.160,2.519,-0.046,0.020,-0.017,1.018,12.20,-657.00,-772.00,-902.00
2.168,2.244,-0.153,0.020,-0.021,1.021,12.25,-645.00,-767.00,-910.00
2.397,2.084,0.176,0.020,-0.020,1.022,12.44,-662.00,-760.00,-915.00
2.160,2.427,-0.183,0.020,-0.022,1.021,12.39,-665.00,-757.00,-912.00
2.092,2.305,0.069,0.020,-0.019,1.020,12.11,-665.00,-745.00,-920.00
2.038,2.504,-0.115,0.019,-0.021,1.021,12.25,-662.00,-760.00,-922.00
2.275,2.466,-0.115,0.019,-0.019,1.020,12.25,-665.00,-760.00,-912.00
2.137,2.527,-0.351,0.015,-0.015,1.023,12.25,-660.00,-740.00,-907.00
2.260,2.443,0.061,0.020,-0.021,1.018,12.25,-665.00,-757.00,-915.00
2.023,2.115,-0.176,0.019,-0.018,1.031,12.25,-667.00,-767.00,-920.00
2.298,2.313,0.023,0.020,-0.019,1.022,12.25,-652.00,-757.00,-925.00
2.298,2.221,-0.015,0.018,-0.020,1.017,12.25,-655.00,-757.00,-907.00
2.015,2.260,0.176,0.020,-0.018,1.018,11.92,-665.00,-762.00,-915.00
2.069,2.298,0.023,0.018,-0.021,1.022,12.58,-652.00,-762.00,-910.00
2.359,2.366,-0.069,0.023,-0.017,1.022,12.25,-672.00,-775.00,-910.00
2.267,2.427,0.076,0.018,-0.017,1.023,11.92,-665.00,-755.00,-905.00
2.183,2.313,-0.076,0.023,-0.021,1.022,12.58,-665.00,-752.00,-932.00
2.023,2.412,0.031,0.017,-0.018,1.018,12.11,-665.00,-760.00,-922.00
2.015,2.321,-0.145,0.021,-0.019,1.021,12.72,-676.00,-765.00,-920.00
2.282,2.267,-0.191,0.018,-0.017,1.024,12.44,-660.00,-757.00,-915.00
2.084,2.412,0.076,0.021,-0.021,1.018,12.29,-665.00,-767.00,-912.00
2.382,2.397,-0.176,0.020,-0.022,1.023,12.48,-657.00,-752.00,-927.00
2.168,2.435,-0.046,0.018,-0.018,1.021,12.06,-662.00,-775.00,-920.00
2.183,2.298,-0.130,0.018,-0.020,1.019,11.92,-675.00,-762.00,-907.00
2.046,2.336,-0.298,0.018,-0.022,1.023,12.11,-652.00,-755.00,-915.00
1.809,2.450,0.046,0.021,-0.015,1.016,11.97,-667.00,-755.00,-910.00
2.420,2.168,0.031,0.020,-0.020,1.024,12.06,-662.00,-757.00,-905.00
2.252,2.489,-0.084,0.019,-0.022,1.026,12.06,-662.00,-755.00,-915.00
2.321,2.321,0.023,0.021,-0.014,1.024,12.11,-667.00,-747.00,-920.00
2.069,2.359,0.122,0.019,-0.017,1.021,12.44,-667.00,-762.00,-917.00
2.107,2.458,-0.015,0.022,-0.019,1.028,12.29,-675.00,-770.00,-917.00
2.076,2.275,-0.015,0.022,-0.017,1.022,12.44,-665.00,-762.00,-915.00
2.023,2.221,0.038,0.018,-0.020,1.022,12.20,-647.00,-757.00,-907.00
